,rating,time,content,label
0,평점5,20.12.28.,"언니한테 받아서 써보고는 재구매해서 쓰는중이에요.
예민하고 건조한 피부인데 대용량에 부드럽고 촉촉하고 시원하고..향도 적당히 산뜻한게 맘에들어요.
트러블을 완전히 진정시켜주는정도는 아니지만 심하게한다거나 그런거 없고 아무래도 촉촉하고 산뜻하니까 어느정도는 진정시켜주는 느낌인거 같아요 .
재규매의사 있어요. 요즘 이것만 쓰네요~",1
1,평점5,20.11.21.,저자극 토너로 굿굿:) 너무 좋아요!제 피부하고 너무 잘 맞아요~ 토너를 너무 잘 쓰다보니 리엔케이 다른 라인도 궁금하네요~ 촉촉하면서 흡수가 빨라서 맘에 들어요~ 집에 아이봐주시러 온 친정엄마도 하룻밤 주무시고 가셨는데 이거 써보시곤 좋다고 백화점에 파는거냐고 물으시더라구요. 그래서 이번엔 엄마 사드리려고 샀어요! 빠른 배송 감사해요~^^,1
2,평점5,20.11.05.,저한테는 솔직히 독도토너보단 잘 맞았어요!독도토너는 가격도 싼편은 아니라서..가격에비해 딱히 좋은걸 못느꼈는데 이건 가격도 적당하고 생각보다 너무 좋아서 놀랬어요 완전 건성이라서 이거바르고나면 엄청 촉촉해요!다 쓰고 또 사러올게요😊❣,1
3,평점5,20.12.04.,"모공케어에 좋다는데 저는 트러블진정에도 효과가 좋네요~
이거 쓰고나서부터 울긋불긋했던 볼이랑 이마랑 많이 진정됐어요
그래서 가끔씩 토너팩해주니까 크게 올라오던 뽀루지도 금새가라앉아서 좋아요~
저랑 잘맞는거같아서 재구합니다",1
4,평점5,20.11.14.,"모공토너라고해서 나오는거보면 모공 줄여준다는 알콜들은 토너들이 대부분인데 리엔케이는 모공속까지 깨끗하게 닦아주는 토너라서 리엔케이로 계속 쓰게되네요~
자극없이 닦아주고 모공속 노폐물도 정리해주고 트러블예방도 해주니까 탁월한 선택이였던거같아요. 피부진정에도 도움도되고 요즘처럼 환절기나 건조할때는토너팩해도 좋더라구요~ 아주 잘쓰고있습니다ㅎ",1
5,평점5,20.12.18.,배송 진짜 빨라서 시킬때마다 좀 놀라요... 로켓인가 싶고... 토너 짐승용량이라 진짜 편하게 팍팍 써도 되서 좋아요 아침에 간단히 물세수하고 닦토하고 저녁에 솜에 듬뿍 묻혀서 토너팩해주면 찬바람에 들뜬 피부가 가라앉아요 겨울되고 좀 건조할까 걱정했는데 그런것도 없고 좋아요,1
6,평점5,20.09.21.,닦토 용으로 토너 찾다가 제형이 워터리해서 구매해봤어요 ㅋ 세안 후에도 피지가 깨끗히 없어지지 않는 느낌이라 화장솜에 적셔서 닦아냈는데 피부에 남아있던 잔여물들이 잘 닦여나왔어요 ㅋ 그러면서 수분은 채워주는 느낌이라 아주 좋아요 ㅋ 요즘 마스크 쓰고다녀서 볼 쪽에 트러블이 올라오는데 저녁에 화장솜에 토너 충분히 적셔서 올려놔주면 아침에 피부가 진정되서 좋았어요 ㅋ,1
7,평점5,20.12.10.,제가 피부가 민감한 편인데도 지인 추천으로 구매 했는데 너무 촉촉하고 당김도 없고 트러블도 안나고 너무 만족 합니다 인생템 !! 가격대비 너무 만족 스럽 비싼 화장품 썼었는데 이걸로 갈아 탑니다 ! 진심 너무 좋아서 친구들 한테도 추천하고 있윰 ㅎㅎ 속당김이 일도 없구 순하네요,1
8,평점5,20.12.18.,순하고 제품력이 좋은거 같아요 피부에 무리도 없고 닦토로 피부결 정돈이 잘되는 느낌입니다 양도 많아서 오래쓸수있을거 같아요 성분도 좋고 만족스럽습니다 집에 있던 보통의 화장솜이랑 썼는데도 괜찮았습니다 마음에 들어요,1
9,평점5,20.12.11.,산뜻하게 사용되는 토너 찾다가 리엔케이 ㅈㅔ품은 일단 믿고 살수 있어서 구매해보았어요~ 사용감이나 향도 좋고 화장솜에 묻혀서 닦을때 제가 원하던데로 산뜻하게 마무리 되어서 좋네요~ 너무 알콜처럼 솨하면 건조하던데 이거는 그런거 같지도 않아서 마음에 듭니다~,1
10,평점5,20.12.02.,"추천받아서 구입했어요
배송도 빠르고 포장도 잘해서 보내주셨어요
아직 몇일 써보지않았지만
트러블없고 자극없고 여태까지는
문제없이 괜찮은거같아요
닦토로 썼을때는
듬뿍좋네요",1
11,평점5,20.09.21.,"피부가 개운해지는 기분
하루종일 마스크때문에 공기도 바랍도 제대로 피부에 닿지못해서 그런지 피부가 난리난리..ㅠㅠ 예민해지고 난리도 아니더라구요,,,
가장 기본적인 토너부터 바꿔보았는데 피부를 잠재워주기도하고
붉은기를 잡아주어서 좋은것같아요,,",1
12,평점5,20.11.21.,"토너는 아침, 저녁으로 꼭 쓰는거라 금방 줄더라구요.. 수분크림이나 에센스는 아침에 바르기엔 무거운감이 있어서 저녁에만 바르는데 이 토너는 산뜻하고 가벼워서 꼬박꼬박 쓰다보니 대용량임에도 두달만에 다 썼네요! 그래도 가격 부담없어서 이렇게 재구매합니다:) 이번에도 잘 쓸게요^^",1
13,평점5,20.11.08.,촉촉하고 끈적거리는거 없이 빠르게 흡수되는점이 너무 맘에들어요 여러번 덧발라주니 속까지 보습이 꽉 채워지는 느낌이에요 피부가 건조한편인데도 다음날 아침에 일어났을때 피부 당기는거 하나없더라구요 만족합니다 잘쓸게요,1
14,평점4,20.10.24.,"상품 받고 3일째 쓰고있는데
아직 좋아지는건 잘모르겠고 좀더 써보고 후기 남겨볼게요
아직까지 트러블같은건 전혀 없는 것 같아요
(민감한편이라 맘에들어요)
가격대비 촉촉하고 산뜻해요
모공이 쫀득하길 바라며 매일 아침저녁으로 관리중입니다.",1
15,평점5,20.09.24.,닦토로 좋다는 후기 보고 샀어요 민감한 피부라 홍조가 잘 올라오는 편인데 확실히 자극이 없어서 홍조가 많이 잡혔어요 화장솜에 묻혀서 얹어놓으면 건조함도 잘 잡히고 진정에도 좋더라고요 ㅎㅎㅎ 가을로 계절 바뀌면서 피부 뒤집어지기 쉬운데 이 토너 덕에 그래도 잘 버티고 있는 것 같아요 다른 라인도 구매해 볼 의사 있어요~,1
16,평점5,20.12.24.,산뜻하게 마무리되는 스킨이 모공에 답답함도 없고 깔끔하게 피부가 정돈되는 느낌이여서 좋아하는데 새로운브랜드를 써보고 싶어서 리엔케이를 선택했습니다 성분이나 향 사용감도 좋고 전꺼보다도 더 좋은거 같아요 ㅎㅎ ㅇㅣ 스킨은 이제 정착템이 될꺼같아요~,1
17,평점5,20.10.22.,"기초화장품 바를때 피부 정돈하려고 토너 듬뿍 사용하고 있어요~ 그래서 그런지 항상 많이 사용해서 대용량을 좋아하는 편이기두 하구요ㅎ
토너사용후 건조하지 않고 촉촉해서 너무 좋구요 모공관리까지 되는거같아서 좋습니다~ 아 그리고 토너가 순한지 트러블 없네요!",1
18,평점5,20.11.23.,"친구 생일이라 선물로 샀어요
저번에 같이 놀러갔다가 제꺼 써보고 좋다고 어디꺼냐고 물어봤었거든요ㅎ
기억해뒀다가 선물주려고 주문했어요
친구도 저랑 비슷한 피부타입이라 기초제품 많이 공유했었는데 요거는 진짜 하나 사주고 싶을만큼 갠찮네요~",1
19,평점5,20.11.21.,프레쉬 토너라서 제가 써 본 토너중에 제일 가볍고 촉촉함 오래 가고 좋은거 같아요~ 물론 피부 자극도 없고 닦토용으로도 괜찮은거 같아요! 트러블케어에도 괜찮고 이왕이면 이것저것 바꿔서 쓰지 말고 쭉 써야 더 좋은거 같아서 전 이제 앞으로 이걸로 정착하려구요!,1
20,평점5,20.10.12.,"수부지 복합성 코랑 볼쪽에는 모공이 잔뜩있는 피부인데
이걸로 꼭 닦토 해보세요 진짜 노폐물이 깔끔하게 빠져나가는느낌
닦고나서 화장솜보고 기겁을했구요 스킨으로 정리하고나면 진짜 다른거 안해도 괜찮을정도로 매끈해지는게 너무 좋아요 인생토너!",1
21,평점5,20.09.26.,피부트러블 심해서 지인추천받아서 구매했어요 프레쉬라 그런가 바르자마자 청량감과 시원한 느낌이 들긴하네요 용량도 생각보다 넉넉하고 케이스도 이뻐요ㅎ투명이라서 안이 잘보여서 좋구요 바르고나서는 피지트러블이 덜 올라오네요 잘샀어요^^,1
22,평점5,20.10.21.,"토너 딱 떨어져서 급히 주문했는데 총알배송해주셔서 잘쓰고 있어요! 향 은은학 좋구 딱 닦토하기 좋게끔 제형이 워터리한 제형이구, 용량 짐승용량이라 팍팍써도 넉넉해서 좋아요. 화장솜묻혀서 피부결 정돈하고나면 많이 촉촉해져서좋아요",1
23,평점5,20.09.21.,산뜻하게 사용할 닥토가 필요해서 구매했어요. 닦아내면 자극없이 세안후 남은 노폐물들을 제거해줘서 만족스럽습니다. 피부결정돈이 되서 화장할때 화장도 더 잘먹는것 같네요. 용량도 큰편이라 화장솜에 충분히 덜어서 간편팩하기도 좋고 만족스럽습니다.,1
24,평점5,20.12.27.,토너는 항상 그냥 가볍게 쓰는걸로 샀는데 너무 가볍기만하면 뻑뻑한 느낌이더라구요 ㅠ 그래서 모공토너이면서 좀더 촉촉하게 발려지는 제품을 찾다가 리엔케이 제품을 사용해 보았는데 신기하게도 산뜻하게 촉촉하게 닦토할수 잇더라구요 ㅎㅎ 아주 마음에 들어요~,1
25,평점5,20.11.26.,"모공이 넓직해서 그런지 항상 모공쪽라인으로 사용하는게 그래도 좋더라구요~
저번에 모공토너 구입해서 사용시작 했는데 만족스러워서 재구입했는데 역시 가격이 저렴한데 용량도 커서 세안후 듬뿍 토너로 피부 닦아내니 촉촉하니 좋습니다~",1
26,평점5,20.10.19.,"예전에 선물받아서 리엔케이 화장품.써봤는데
그때 잘맞았어서 항상 다시 써보겠다 다짐하고있었거든요
고런데 때맞침 리엔케이 토너를 보게되서 올타쿠나 하고
구입했거등요~ 역시나 순하고 촉촉한게 좋네요~
건조한 요즘에 쓰기 참 좋아요~ㅎ",1
27,평점5,20.09.15.,피지가 많아지고 신경을 안썼더니 피부가 안좋아지고 토너 사용하는 제품이 안맞는지 계속 모가 나서 리엔케이 모공 토너라고 피지 잡는 토너라고 불리더라구요 모공관리에 도움얻고자 구매했는데 대용량이라 닦토나 토너팩도 부담스럽지 않고 미스트 처럼 뿌려도 좋을꺼 같더라구요 구매후 사용해보니깐 피부가 맑아진거 같아 이렇게 후기도 남기네요~,1
28,평점5,20.10.12.,딱토는 처음 써봤는데 화장솜 보고 놀랬어요..;; 피부에 자극적이지 않을까 걱정했는데 반대로 촉촉하고 각질관리도 잘되서 피부가 더 좋아보이더라구요. 아침에 스킨 적셔서 볼이랑 올려두면 팩한것처럼 촉촉해져서 화장하기도 편하고 딱토에 완전 반했어욤^^,1
29,평점5,21.01.13.,대용량이라서 아주 잘 쓰고 있어요 진짜 촉촉하고 순한 게 느껴져서 다른거 쓰고 있었는데 이걸로 갈아 탑니다 ㅋㅋ 배송도 빨리오고 너무 좋아요 ㅎ 재구매 의사 백프로 입니당 ㅎ👍🏻👍🏻화장솜에다 넉넉히 쓸수 있고 좋아요,1
30,평점5,20.09.26.,"토너 자체가 너무 상태가 좋네요.

일단은 배송도 빠르게와서 좋구요..

향도 좋고 엄청 순해요..

전 리앤케이가 굉장히 고가의 브랜드라고 생각해서

그동안 써보고 싶었는데 쓰지도 못했는데..

.",1
31,평점5,20.09.21.,"이가격에 이정도 퀄리티 토너 실호ㅏ~~?
와 ! ! 양도 진짜 짐승인데요 ㅋㅋㅋ 토너가
엄청 쵸크쵸크하고 좋으것같네욤 >_<
저랑 신랑이랑 같이 쓰고잇어요 아침저녁으로
써도 넉넉ㅎㅏ고 저는 수분부족지성피부이고 신랑은
민감성인데욥 둘다 잘씁니다 ~~",1
32,평점5,20.09.24.,"피부에 자극이 없는 닦는토너를 찾고 있었어요.
친구추천받고 용량도 많다고 해서 주문했는데 너무 만족스럽습니다.
화장솜에 충분히 적혀서 닦아내는데 세안후 남은 노폐물정리도 잘되고 피부결정돈에도 탁월한것 같아요. 정말 만족스럽습니다.",1
33,평점5,20.09.15.,환절기 되면 피부가 뒤집어지는데요 마스크를 쓰기도 하고 쌀쌀해지니깐 난리가 나서 피부가 답답한 느낌었는데 계속 알아보던 리엔케이에 지우개 토너라 구매했어요 대용량토너라 피부 닦아내기 좋은 용량이구요 가벼운워터제형으로 촉촉하고 보습해주니깐 토너팩으로 사용해볼려구요 사용하고 다음날 피부가 부드러워졌어요 계속 사용해볼께요,1
