,rating,time,content,label
0,평점5,21.05.13.,피부에 잘 맞는 화장품이 잘 없어서 항상 토너를 이것저것 사보는데 이제품은 잘 맞는거같아요! 아직 3일 정도 밖에 안써봤지만... 한달 후에도 계속 좋으면 재구매할 생각이예요! 근데 바하때문인지 스킨팩을 올려뒀을때 화하다기보다는 엄~청 차가워서 약간 자극적이기도 한? 그런 느낌이 들었어요 쿨링효과는 좋은것같고 이느낌이 자극적이라 안좋아할 사람도 있을거 같긴합니다! 매일은 아니고 각질제거용 토너로 애용할 듯 합니다,1
1,평점4,21.03.29.,"한달은 사용해봐야 어느정도인지
가타부타 하겠죠^^
우선 마스크때문에 올라온 트러블이
이아이랑 냉압착 타마누오일(호동씨오일)을
섞어서 사용한덕에 하루밤 사이에눈에 띄게

사진을 찍었어야하는데 전후차이를 못보여주는게
매우 아쉽네요",1
2,평점5,21.05.05.,"제 인생 첫 닦토로 쓸 토너 찾다가 기본 라인을 이니스프리 그린티 라인으로 쓴지 거의 10년이라 믿고 이니스프리로 시작했는데 순하고 좋습니다 ! 매일 아침저녁으로 해주고 있는데 냉장고 넣어서 사용하면 쿨링감도 있고, 무슨 차이가 있으려나 생각했었는데 여행 갈 때 닦토를 안 하니까 확실히 다른 점이 느껴져요! 지금 다 써가는데 가격도 저렴해서 듬뿍 쓰고 또 사려구요 ㅎㅎ",1
3,평점5,21.04.02.,"벌써 몇년째 사용하고있는 기본 토너입니다.
이미 몇통이나 공병 적립도 받았답니다ㅎㅎ
계절에 상관없이 가장 처음에 사용하는 화장품이에요! 한상 쟁겨두고 사용하고 있는데 이번에도 4통이나 사뒀어요ㅋㅋㅋ 유통기한도 넉넉하고 아주 만족스럽습니다.
피부타입 크게 가리지 않고 결정리까지 싹해주는 토너입니다. 저는 청보리 토너 사용한 이후로 얼굴필링은 해본적이 없어요ㅎㅎ
유분많은 동생도 복합성인 있어요 모두 사용해보세요!",1
4,평점5,21.02.02.,"3통째 쓰고 있는 토너입니다 저는 닥토용으로 사용중이구요 처음 구매하게 된 계기는 디렉터파이 영상보고 유해한 성분이 없는 착한 토너라 구매 하게 됐어요
가격도 할인할때 사면 더 좋은데 네이버에서 구매한 금액은 아주 저렴한 편이라 혹시 유통기한이 얼마 남지 않았을까봐 걱정했는데 유통기한도 충분 했습니다
민감한 부라면 추천드립니다 사용시 트러블이 생기는게 고민이신분들이 사용하기 좋은 저자극 토너에요",1
5,평점4,21.05.07.,"날씨가 더워지면 항상 사용하던 제품이예요!
수부지인데 아침저녁 닦토로 피지, 피부 정리용으로 딱 조아요
흡토보단 닦토용도로 쓰는게 좋을 것 같고
겨울엔 좀 건조할 수도 있어요!
근데 포장박스가 살짝 열려서 와서 별 하나 뺐어요",1
6,평점5,21.04.04.,1+1이어서 얼른 주문했어요 사실 피부관리는 귀찮아하는 편이라 따로 관리를 안해주는데 피부 각질관리가 안되고 건조하니까 화장도 잘 안먹고 일반 스킨바를때 각질이 밀리기도하고 고민이었는데 요거는 너무 촉촉하고 바르고 나서도 흡수되는게 수분감도 좋더라고요,1
7,평점5,21.03.25.,"지성피부 닦토로 성분 괜찮고, 가성비도 좋아요.
적당히 시원한 사용감에 피부를 과하게 건조하게 하지도 않고 피지나 노폐물 제거도 잘 되요.
지복합 또는 지성피부 여름철 피지관리용 닦토로 적극 추천합니다!!!
포장 깔끔하고 배송도 빨랐어요.",1
8,평점5,21.02.26.,한 달 넘게 세안하고 나면 무조건 화장솜에 적당량을 묻혀 사용했는데 아직도 양이 엄청 남았네요. 너무 촉촉하고 상쾌하고 시원한 느낌이어서 좋습니다. 한 달 동안 사용한 양을 보니 더 듬뿍 써도 되겠다는 생각이 드네요ㅎㅎ 세안후 토너로 딱인 제품입니다.,1
9,평점5,21.01.08.,"뷰튜버 쓰는 거 보고 따라 샀던건데 좋아서 꾸준히 쓰고 있어요. 저는 아침세안 대신 써요! 눈뜨고 닦토하면 시원해서 잠도 깨고, 전날 밤에 흡수되고 남은 피부케어 제품 잔여물 닦이는게 눈에 보이더라고요.. 이제.. 끊을 수 없어...",1
