,rating,time,content,label
0,평점5,21.01.29.,니들리패드 런칭때부터 사용해왔고 올리브영에서 재구매해서 쓰고 이번에는 여기서 또 주문했어요~!ㅋ참고로 원래 전 피부가 엄청 민감해서 약산성제품만 10년넘게 사용하고 있어요~ 몇년전만해도 약산성제품 찾기가 힘들어서 시중 화장품은 사용할생각도 못했는데 니들리패드가 약산성이라해서 반갑게 주문해서 썼는데 그날로 니들리에 흠뻑 빠졌네요ㅋ일단 자극 정말 없어요ㅋ 정말 순하고 패드도 2배크기라 한장이면 얼굴을 다 닦을수있구요~에센스액도 정말 가득들어서 패드에 남은에센스로 목도 닦고 손도 닦아요~ㅋㅋ 평소에 피부가 너무 건조하기도해서 토너만 바르면 즉시 피부가 당기기때문에 꼭! 오일을 추가로 사용하는데 니들리패드로 닦고 나면 건조하지 않아서 좋아요~ 촉촉해서 좋고 2통을 다쓰고 3통째인 지금 피부톤이 각질제거가 꾸준히 되서 그런지 맑아진거같고 향도 은은한 향이라 사용할때마다 기분이 좋아져요~ 양도 많고 ~ㅋ 전 일단 정착중입니다~ 잘쓸게,1
1,평점5,21.01.20.,"겨울이 되고 난방도 많이 하다 보니 피부 수분도 금방 사라지는 것 같고 얼굴도 부석부석하니 각질도 많아지고 걱정이 많았습니다.
겨울철 세안과 화장 속상했었는데 우연히 니들리 데일리 토너 패드를 알게 되었습니다.
우선 배송도 꼼꼼하게 잘 되어 오고 케이스도 정말 고급지고 커요!
일단 패트 사이즈가 압권입니다.
토너를 가득 머금고 있어 촉촉하고 발림성도 좋아요
닦고 나면 노르스름하게 노폐물이 제거되어 산뜻한 기분이 들어요
거칠어진 피부에 촉촉하게 수분을 공급해 화장도 너무 잘 먹어서 좋아요
그리고 저는 모공이 큰 편이라 시간이 지나면 유분기 때문에 큰 모공이 더 도드라져 보여 화장 수정이 필수인데 니트리 데일리 토너 패드는 번들거림과 모공 타이트닝에도 도움을 준다고 하니 회사에도 한 통 더 구비해 두고 한번씩 수분도 공급할 겸 니들리 데일리 토너 패드 사용 후 수정하면 더 좋겠다는 생각이 드네요!",1
2,평점5,21.01.29.,"속건조가 정말 심한편이에요.
그러다 보니 겨울철엔 속건조 때문에 수분 관리 엄청 신경 쓰는편인데요.
여기에 마스크도 매일 쓰고 다니니 트러블까지 말도 못하겠네요.
우연히 니들리 데일리 토너 패드가 피부진정, 트러블에도 괜찮다고 하기에 구매해봤는데요.
배송도 꼼꼼하게 오고 케이스 엄청 크고 고급지네요.
!
이제껏 토너 패드 많이 사용해봤는데 .
뚜껑을 돌려서 여는 방식이 아니라 여닫게 되어 있어서 이거 정말 편한 것 같아요.
,
집게도 따로 있어서 위생적으로도 괜찮네요.
세안 후 늘 닥토를 하는데 완전 좋더라구요.
나는거 보면 각질제거까지 되고 피부가 깨끗하게 정리 된 것 같아 기분이 좋았네요.
모공도 평소에 고민이 많았는데 모공수렴도 되고, 크기가으로도 이용해도 되니 가성비 쩌는 것 같아요^^
메이크업 수정 할 때도 니들리 데일리 토너 패드 사용한 후에 하니까 메이크업 수정이 더 깔끔하게 되네요.
크기가기 닦아주고 목까지 케어가 되니 토너패드로 니들리 정착할 것 같네요^^",1
3,평점5,21.01.30.,"1년 4계절 내내 건조함을 달고사는 건성피부에요
특히나 겨울에는 피부건조가 너무 심해서 수분감 가득한 제품들을 사용하는데 니들리 데일리 토너패드 아주 만족스러워요!
토너패드라 사용하기 한장씩 꺼내쓰면 되서 간편한 사용감은 말할것도 없고요 패드자체가 엄청 커서 팩으로도 활용이 가능해서 더 좋더라고요 제가 여자치고는 얼구이 꽤나 큰편인데..ㅠ 저의 볼이 한쪽 다가려진다는 엄청 큰거에요..왠만한 여자분들은 코까지 덮을수도ㅋㅋㅋ 그리고 에센스도 아주넉넉하게 들어있고요 패드로 피부결을 닦아내니까 각질제거도 되는 느낌이고
무엇보다 자극적이지 않으면서도속건조를 잡아줘서 건조하지 않고 하루종일 촉촉하게 만들어줘서 넘 좋더라고요!
대왕패드에 에센스가득 양도 많아서 가성비쩌는거 같아요!
꾸준히 사용해서 모공수렴 가즈아!!!",1
4,평점5,21.01.27.,"저 사실 토너패드 진짜 많이 써봤어요. 이번에도 쓰던게 다 떨어져서 구매했는데 니들리패드는 처음이라 구매해봤어요. 근데 이거 대박이네요! 완전 저의 니즈를 모두 만족!
일단 뚜껑을 열고닫는게 돌려서 여는게 아니라 너무 편하게 되어있어요. 다른건 대부분 돌려여는건데 말이죠. 그리고 집게도 들어있어서 위생적으로 사용이 가능하다는거! 집게 없으면 꺼낼때 다른패드가 다 딸려나와서 여간 불편한게 아니거든요. 대박은 패드가 크고 너무 촉촉하다는거에요. 크기가 일단 커서 여기저기 닦아주고 마무리로 목까지 더 케어할수있으니 좋구요. 너무 촉촉해서 패드로 닦아내도 피부에 자극이 확실히 덜해요. 저는 모공부자라 좀 세게 구석구석 닦아주는데 이게 촉촉하지 않으면 피부에 자극이 되더라구요. 근데 이건 전혀요~~ 패드를 손등에 잠깐 올렸다 뗀건데도 반짝거리는거 보이시죠?? 다 흡수시키고나면 남아요. 향은 거의 없다고 보시면 되는데 그래서 저는 더욱 좋았어요.
너무 이제 토너패드는 니들리로 정착합니다♡",1
5,평점5,21.01.31.,"원래 쓰던 토너가 있었는데
피부 체질도 계속 변하는지 요즘들어 피지가 많이 나와
피부트러블이 심해졌어요
자꾸 피지가 나오고 못참고 짜다 보니 코주위에서 볼까지 모공도 심해졌구요
이것저것 해봐도 피부트러블이 가라앉을 기미가 안보여
, 니들리가 순하면서도 노폐물 제거에 좋다고해 저도 한번 써봤어요
처음 사용했을때는 일단 세안을 다 하고 토너패드로 닦았는데도 미세하게 잔여 노폐물이 묻어나는게 보여
괜히 피부가 더 깨끗해지는것 같고 기분이 좋더라구요!
지금은 한 일주일정도 사용했는데 피부트러블이 많이 완화됐어요! 피부가 깨끗하고 각질제 화장도 훨씬 잘 먹네요!
닦는 토너지만 순하고 촉촉한편이라 저같은 건성피부에도 잘맞아요!
간만에 토너 인생템 만나서 기분이 너무 좋네요!!
재구매의사 120%입니당",1
6,평점5,21.02.06.,"토너 패드 처음 사용해보는데 진짜 신세계 경험했어요🤭🤍👍
요즘 sns랑 블로그,유튜브 등등 토너패드가 유행하는 것 처럼 보이긴했는데 그중에서도 특히 니들리 제품을 많이 사용하더라구요.
그래서 항상 관심만 가지고 있다가 구매해보게 되었는데 완전 만족입니다!
사람들이 왜 닦토 닦토 하는지 알겠어요ㅋㅋ!
피부결이 깔끔하고 순하게 정돈되는게 느껴지더라구요! 보통 토너를 화장솜에 묻혀서 닦아낼때는 답답하잖아요ㅠㅠ
.. 그런데 니들리 토너패드는 그런 단점이 없어서 좋아요! 패드가 일단 왕 큽니다!
저 얼굴 작은 편 아닌데도 볼에 꽉차요 ㅋㅋ
그래서 얼굴 전체를 닦아내도 충분하고도 남아서 굉장히 절약하는 기분이 들어요!
가성비도 좋다는 걸 알수있죠!😉
패드가 크니까 팩으로도 활용할 수 있겠더라구요~
아침에 메이크업 전에 미리 올려놔주려구요!
사용해보고 ~
, !
제가 수부지 피부라 겉은 유분이 있어보여도 속이 엄청 건조한 피부인데 ㅠㅠ
결과적으로 화장도 잘먹고, , 팩도 할 수 있고, 마지막 세안 효과까지 .. 장점을 나열하려니 끝이없네요.. ^^
진짜 ...
이거 화면으로는 크기 감이 안오시겠지만 저 택배상자보고 깜짝 놀랐어요? ㅋㅋ
생각보다 크고 !
👏👏

*상품을 무상제공 받은 후 솔직한 경험을 토대로 작성한 후기입니다*",1
7,평점5,21.01.21.,"건조해서 얼굴이 바짝바짝 마르는 계절이라
각질 관리하려고 토너패드 구매했어요.

친환경 소재의 포장지부터 제품 케이스까지
깔끔하니 화장품이 순둥순둥한 느낌이 오더라구요.
화장솜도 잘못쓰면 피부가 손상된다는데
따로 화장솜 준비할 필요도 없고 부들부들한
왕패드에 에센스를 가득 머금고 있어서
사용감이 거의 마스크 팩 수준이었어요.

순한게 아주 좋았어요.
알콜냄새가 진동하면서 얼굴에 올리면
화끈거리는 토너도 많은데 요건 정말 순둥순둥 합니다.

한장으로 먼저 전체적으로 닦아 내면서 피부결정리하고
양볼에 촉촉하니 올려두니 피부결이 정리됨과
동시에 다음날 화장도 찰떡으로
달라붙어고 건조해지지 않아요.
집게가 추가로 구성되있어 위생적으로 쓸 수 있는
점도 좋네요. 이젠 세안하고 이 아이 먼저해야
속이 시원해요~",1
8,평점5,21.02.15.,"피부결 정리+수분충족 되는 점이 가장 좋아요❤️
60매나 되니까 데일리로 쓰기에도 좋고 노폐물 제거나 각질 관리할 때 한 장씩 쓰기 좋더라구요

이번에 처음 써봤는데 느낌이 산뜻하고 제품도 순해서 오래 토너팩으로 사용하기 좋은 것 같아 이번에 또 추가로 구매했어요 ㅎㅎㅎ 그 제품도 배송 받으면 후기쓸게요
패드 앞뒤 재질이 너무 다르면 아프기도 하고 쓰기 불편했던 기억이 있는데 니들리 제품은 앞 뒤 모두 보드라운 편이라서 감각 예민하신 분들도 앞 뒤 모두 사용할 수 있어요
전 두껍고 거칠어서 피부결 정리해주는 제품이 좋더라구요

향도 누구나 거부감 없을 향이라 매우 호감
향부터 효과, 느낌까지 모두 좋아서 . 근래 샀던
🍫💟🍫",1
9,평점5,21.02.05.,저는 속건조심하고 겉에는 유분이 많은 피부입니다 특히 요즈음 같은 때 당기고 가렵고 그래서 수분유지에 신경쓰는 편인데 이제품 추천받아서 샀어요 일단 자극이 없네요 그리고 속건조도 잡아줘요 그리고 패드가 엄청커서 팩으로 사용하기에도 매우 좋아요 요새는 페이스 오일 꼭 사용하는편인데 이제 안써도 될것같아요 크기가 커서 얼굴사용하고도 에센스가 듬뿍 묻어있어서 목에도 사용하고 좋네요 특히 면이 두종류라 각질제거하기에도 좋아요 아침에 세수하고 토너패드로 닦아냈는데 잔여물 나와서 깜놀했어요 양도 많아서 한참 쓸것같아요,1
