,rating,time,content,label
0,평점5,21.01.08.,"올 겨울 유독 건조하고 재택근무 하느라 집과 실내에만 있어서 그런지 피부가 트고 갈라지고 난리가 나서, 스킨케어 단계에 오일이나 꾸덕한 앰플 하나 추가해주려고 찾다가 비폴렌 추천 엄청 많이 받아서 반신반의하며 구입해 봤어요. 택배 지연도 많이 됐고 하필 딱 맞춰 엄청 기온이 떨어지는 바람에 얼어서 오는 거 아닌가 걱정했는데 다행히 얼음장같이 차갑긴 하지만 제품은 멀쩡하게 잘 왔네요. 유통기한도 넉넉하구요!
받자마자 손등에 테스트해봤는데, 확실히 엄청 꾸덕한 오일 느낌의 앰플인데 막상 잘 펴바르고 잠시 기다리면 번들거리지 않고 금방 흡수돼요! 얼굴에는 저녁에 사용할 예정인데, 첫 느낌이 좋아서 기대되네요. :) 잘 맞으면 저도 왕창 쟁여두고 초봄까지 쓸 생각입니다💓",1
1,평점5,21.01.15.,"비폴렌앰풀러는 3년전에 이벤트 통해서 처음 사용해본 이후로 꾸준히 사용중인 제품이에요.
여태 최소 20병은 썼을거에요. 1병(40ml)을 아침 저녁으로 사용하면 약 한달정도 사용 가능해요. 사용량은 개인마다 차이가 있겠지만 전 많이 바르는 편이라 두번씩 짜서 씁니다.
되직한 콧물제형(컬러마저^__^)이고 정말 고보습이라 피부타입에 따라 헤비하게 느껴질 수 있어요.
전 복합성이지만 피부를 축축하다시피 수분 유분을 얹는편이라 여름을 제외한 모든 계절에 하루도 빠짐없이 썼어요. 정말 인생템이라 다 떨어져가면 불안함이 엄습해와요..
한국 여름은 너무 습해서 건성 분들도 여름엔 사용하기 약간 부담스러우실 정도로 무거운 편이에요. 이 제품 매니아인 저도 여름엔 자기 전에 바르고 오전 외출 전엔 라이트한 다른 앰플 사용했어요.
닦토와 매우 찰떡궁합이에요. 닦토+에센스+비폴렌앰풀러+크림하면 정말 비단결같은 피부 느낄 수 있어요. 유일한 단점이라면 바닥이 보일 쯤에 남은 앰플은 용기 특성상 사용이 거의 불가해요. 스포이드로도 안되고 뒤집어서 사용하거나 손으로 긁어 . 이 외엔 단점이 전혀 없어여
또 살거에요..",1
2,평점5,20.11.20.,"너무 건조해서 얼굴이 아플지경이라 뭘 발라도 금방 건조해져서 고민이었는데 비폴렌 앰플 만나고 광명 찾았어요ㅋㅋ민감한 피부라 남들은 좋다던 키엘 수분크림도 바르자마자 불에타듯 아파서 바로 지워낸 사람인데 이건 진짜 물건이에요ㅠㅠ미샤 비폴렌 많이많이 쓰세요 단종안되야하는 물건 넘버1 이에요

일단 향은 꿀향같은게 나구요
솔직히 저는 수분과 유분 모두 부족한 극건성에 잔주름이 걱정되던 사람이라 걱정되던 부분 해결해줬어요 궁금해서 아예 이 라인 전부 샀는데 추가 팁을 드리자면 저는 갈바닉도 이번에 사서 저녁마다 쓰거든요! 손 말고 갈바닉 기계로 앰플 흡수 시키면 수분크림도 필요없어요 사실...ㅋㅋㅋ근데 손으로만 흡수시켜도 진짜 너무 좋아서 주변에도 피부 건조한 사람들 다 영업시키는데 최고에요

혹시나 예민하신 분들을 위해 성분표도 같이 올립니다~ 근데 진짜 저 엄청 예민한데 따갑거나 그런 거 없었고 처음에 바를땐 쫀득하고 끈끈한 질감인데 얼굴에 올리고 나면 흡수 잘되고 막 끈적인다 이런느낌이 아니고 진짜 오래 보습되는 느낌이에요. 갈바닉 기기로 흡수시키면 뭐 더할나위없이 좋습니다 ㅋㅋㅋ.

솔직히 지금 수분크림이나 트리트먼트는 안 써봐서 뭐라 할말은 없고 앰플은 진짜 꼭 사시길 추천드리면서...판매자님도 사업 번창하셔요~~",1
3,평점5,21.02.01.,"점성이 있는 제품이라 원하는대로 사용할 수 있어 좋습니다. 세안 후 토너로 정리하고 바고 사용하는 편인데요, 저녁엔 듬뿍 듬뿍 꼼꼼히 바르면 다음날 아침까지 촉촉하고 부드러워져서 좋구요. 아침 세안 후에는 적당량 펴바르면 다음 단계 메이크업 까지 착착 먹는느낌이 아주 좋습니다.
처음엔 바르는 손에 남는 끈적임이 싫어서 어떻게 사용할지 고민을 많이 했었는데 꾸준히 사용하면서 부드러운 피부가 좋아져서인지 다른 생각은 없어 지더라구요.
잠깐만 지나면 불편한 느낌들은 금방 없어져요. 흡수 된건지 적응된건지는 모르겠으나 좋습니다.
용량이 적은 것 처럼 보였으나 점성있는 제품이라 그런지 다른 제품보다 1.5배는 오래 사용합니다. 매번 사용하는데 거부감 없는건 일단 향이 없어서 인 듯 해요. 기분에 따라 좋던 것도 부담스러울 때가 있는데 그냥 기본적으로 베이스처럼 크림처럼 피부에 쓰는 약 같습니다.
특히 겨울에 건조한 날이면 반드시 필요한 제품인것 같습니다. 행사할때 엄청 사놓고 쓰고 싶지만 화장품이라 걱정되니까 그건 안되겠고 대시 미샤가 행사가 많더라구요.",1
4,평점5,20.10.23.,"겨울만 되면 여지없이 각질 올라오는데 이제품 지인에게 작년에 소개받고 계속 사계절 사용중입니다.
쫀쫀하고 악건성에겐 딱이예요~
겨울에 계속 안떨어지고 쓰려고 3통 주문했어요~
가성비 정말 좋고 유통기한도 넉넉한 거 확인했습니다~
감사합니다.",1
5,평점5,21.02.07.,"사실 화장품은 백화점 상품의 명품 위주의 브랜드별로 가장 좋다는 제품을 구매해서 사용합니다.
그 중 크게 반응이 올라오거나 하는 경우 제품이나 브랜드는 피하고 대체적으로 제품 성분들을 살펴보면서
브랜드 위주의 제품을 사용하는데, 미샤의 이 제품의 경우는세일을 크게 하고 있길래 한번 사용해보고자
도전했고 구매했습니다. 우선 제품은 제품 자체는 무향입니다. 내용물은 점성이 있고 얼굴 전체에 바르면 점성이 있기
때문에 살짝 시간을 두고 스며들기를 시도한 다음 찰싹찰싹 두들겨서 나머지도 스며들기를 기다려야 완벽히 흡수됩니다.
에센스가 진하게 스며드는 느낌이 있어서 크림이 부담스러울 때 이 앰플을
바르고 로션으로 마무리하려 합니다. 것처럼 보이나 쓰다보면 꽤 오래 사용합니다. 특히 겨울에 건조한
날이면 반드시 필요한 제품인것 같습니다. 이제부터는 행사할때나 그밖의 미샤 제품도 눈여겨볼 것 같습니다.
오랫동안 좋은 제품을 판매했으면 좋겠습니다.",1
6,평점5,21.04.08.,제가 원래 건성이 너무너무 심해서 아무리 좋고 비싼 제품을 발라도 효과를 못봤거든요 근데 친구가 추천해줘서 요새 이 앰플이랑 다른 크림 두가지만 바르는데 진짜진짜 건조한거 못느꼈어요 한통 다쓰고 2통 샀습니다 완전 강추에요🤍,1
7,평점5,20.10.28.,"우와...라는 말밖에 안나오는 제품입니다.
환절기때면 얼굴피부가 너무 건조해서 아침에 일어나면 피부가 아파서 세수를 빨리해야했어요.씻어야 바르니까요.바르면 또 그때뿐이고 금새 건조해져서 크림 덧바르고 덧바르다 오후쯤 또 세수한번 더하고( 아, 저는 가정주부라서 집에 있어요) 또 덧바르던 악건성피부를 가졌어요. 주위 소개로 구입후 자기전에 바르고 아침에 눈떴을때 요근래 첨으로 피부가 아프지 않았어요.덜 당겨서. 원래 상품평 이렇게 안쓰는데 감동을 심하게 받아서 작성합니다ㅎㅎ
왜 가격이 이렇게밖에 안하는지 의심이 들정도로 건조함에 완벽한 세럼입니다. 제형이 쫀득하고 바르면 뭔가 수분에 코팅된 느낌이에요. 주위에 아직 안산 사람들한테도 입마르게 추천중입니다.꼭 써보세요!",1
8,평점5,20.12.18.,"원래 잘 쓰고있는 좋은 제품이라
쓰던거 다 떨어져가서
쟁여두려고 두개 샀어요
너무 싸서 제대로 오는건가 싶었는데
배송도 빠르고 유통기한도 넉넉해요
좋아요
근데 처음에 박스에서 뜯었을때
두개 다 유리병 아래쪽에 먼지가루 묻어있고 페인트냄새같은게 아주 조금 났는데
창고같은데 보관되어있었나봐요 ㅎㅎ
~
많이파세요~~",1
9,평점5,21.01.29.,"이 제품 굉장히 좋다고 소문나있었지만 이제서야 써봐유처음 딱 발랐을때 끈적임도 심하고 그래서 별로인 것 같아라고 3초 생각했는데 바르고 나니 끈적임이 거의 없어지고 너무 촉촉하고 피부에 수분을 가둬놓은 느낌이랄까... 이거 완전 좋더라구유이제 30대라 그런지 저는 이 기능성 화장품이 아주 잘 받는 나이가 되었네유... 주름&미백 기능성 들어있어 좋고 뭣보다 요새 너무 건조한데 건조함을 꽉 잡아줘서 이거 건조함 심하신 분들에게 완전 추천드려유!사용기한도 2년도 넘게 남아있어서 좋아유 다만, 미샤 세일할때 사야 더 저렴하게 구매 가능하니 고때 구매하시는 걸 추천드려유!",1
